id_invoice,issuedDate,address,company,companyEmail,country,contact,name,service,total,discount,tax,invoiceStatus,balance,dueDate,client
35,2023-03-22,"4830 Burnett Ridges, Maryton, IN 48384",Moore and Sons,nelsonjohn@miller-gutierrez.com,Denmark,+1-838-787-7186x894,Natalie Ewing,AI Solution,8473.15,1483.24,246.85,Overdue,7236.76,2023-03-30,Company E
25,2023-06-20,"976 Bryan Trafficway Suite 078, Port Scott, UT 52538",Hunter-Hunt,ematthews@doyle-thomas.com,Turkmenistan,(685)988-0893,Ashley Young,E-commerce Development,1289.33,187.32,32.54,Overdue,1134.55,2023-07-16,Company C
1,2023-05-12,"09298 Ian Knoll, Nancyhaven, VI 34719",Thompson PLC,turnernathan@johnson.com,Monaco,566.683.3328x663,Jeremy Romero,E-commerce Development,2874.05,318.27,201.06,Paid,2756.84,2023-06-08,Company A
7,2023-07-06,"9940 Paul Harbors Apt. 687, North Sarahmouth, GU 38928",Murray LLC,dpeterson@nelson-brock.net,Fiji,(758)482-3148x9535,Natalie George,Mobile App Development,1295.81,5.19,72.31,Overdue,1362.93,2023-07-13,Company A
65,2022-08-12,"66152 Jennifer Ford Suite 638, Michaelfurt, PR 50768","Leon, Brown and Mccarty",alee@luna-gay.com,Poland,001-613-329-8755x83195,Joshua Morales,AI Solution,9122.62,1180.19,424.79,Overdue,8367.22,2022-08-20,Company D
26,2023-06-10,"PSC 8234, Box 1150, APO AA 92405","Hays, Moses and Cohen",karaharper@spencer-flynn.com,Bermuda,(654)565-9575x397,Travis Nichols,IoT Solution,3457.4,210.97,291.99,Overdue,3538.42,2023-06-21,Company E
55,2023-01-16,"PSC 8050, Box 5642, APO AA 55438",Dickson-Martin,laurie83@thornton.com,Slovenia,605.394.7405x578,Jonathan Chavez,Web Development,2935.24,227.41,163.03,Paid,2870.86,2023-01-25,Company B
50,2022-09-09,"014 Jessica Mills Apt. 918, West Jamie, AS 23479",Munoz Inc,wesleythompson@spencer.com,Suriname,(993)991-5158x105,Sierra Alvarez,Mobile App Development,4417.68,527.2,83.99,Pending,3974.47,2022-09-24,Company C
81,2023-05-04,"1642 Thompson Cape Apt. 698, Port Michaeltown, WA 54805","Cohen, Rogers and Smith",garciaroger@hall.info,Namibia,+1-610-704-6697x37406,Joanna Shaw,Mobile App Development,3481.88,637.84,153.95,Paid,2997.99,2023-05-19,Company C
47,2022-09-27,"886 Jones Land Apt. 113, Bensonburgh, AZ 21257",Lane-Hayes,stephen30@hill.net,Ukraine,9758464997,Laura Johnson,Mobile App Development,3026.62,461.75,150.08,Paid,2714.95,2022-10-05,Company A
3,2022-12-06,"128 Hill Island, Port Angela, TN 65007",Miller-Silva,makayla62@powell-mathis.com,Argentina,(709)532-3428x665,Laura Moore,E-commerce Development,4190.79,7.21,108.65,Paid,4292.23,2023-01-01,Company D
29,2022-11-14,"869 Mark Heights, Port Kimberly, AK 75606",Flores and Sons,linda05@sanchez.com,Cameroon,394-933-4683x507,Lisa Sanders,AI Solution,4216.14,20.13,115.53,Pending,4311.54,2022-12-14,Company D
47,2023-02-20,"101 Warren Mission Suite 638, Bryanhaven, NE 13390",Peterson PLC,candice07@miller.com,Tonga,+1-828-325-3496x674,Madison Dickerson,AI Solution,9470.61,1774.45,437.36,Pending,8133.52,2023-03-03,Company C
53,2022-12-11,"857 Christopher Lane, Lindsayfurt, ME 90589",Moore Group,brittanyholland@fuller.com,Burundi,688.473.3800x612,Emily Logan,Mobile App Development,1579.49,99.52,129.1,Pending,1609.07,2022-12-30,Company C
10,2023-04-08,"3835 Meyer Forest, Danielfort, MS 54234","Turner, Washington and Cummings",coxwesley@white-gilbert.org,Bouvet Island (Bouvetoya),+1-256-619-0638,Alexander Henderson,E-commerce Development,3956.69,460.99,390.47,Pending,3886.17,2023-04-15,Company C
24,2023-05-02,"9102 Taylor Turnpike Suite 051, New Ethanstad, SD 85682",Thornton-Patterson,erika29@mejia-davis.biz,San Marino,(416)390-0615x6489,Susan Crawford,UI/UX Design,309.54,36.89,1.96,Overdue,274.61,2023-05-16,Company A
92,2022-09-18,"70406 Maria Avenue, North Jonathan, TX 07452","Vasquez, Reynolds and Brown",chambersmaria@rios.info,Guyana,505-931-9021,Cameron Long,Mobile App Development,4776.43,877.63,26.12,Overdue,3924.92,2022-10-14,Company E
49,2023-03-05,"2499 Flores Streets Apt. 877, Port Taylorton, VI 69764","Garcia, Murphy and Gonzalez",pmeyers@yates-harris.com,Israel,(987)735-5152x072,Larry Romero,IoT Solution,7484.96,542.16,386.22,Overdue,7329.02,2023-03-12,Company C
99,2023-06-06,"59774 Sarah Lane, North Brian, WI 65963",Williams LLC,richmondchristopher@adams-garcia.com,Ecuador,826-204-8454x4247,Anthony Rose,AI Solution,9101.5,269.8,856.37,Paid,9688.07,2023-06-16,Company C
59,2022-08-02,"USNS Short, FPO AA 45405",Garrett-Marshall,jamesyoung@mills-curry.com,Oman,291.897.5166x3979,Tiffany Figueroa,Web Development,1970.72,237.9,102.28,Pending,1835.1,2022-08-20,Company D
24,2022-10-05,"7306 Webb Harbor Suite 476, Connerbury, OH 45406","Alexander, Ramos and Allen",ykim@taylor-schwartz.info,Pakistan,801.569.3442x412,Jerry Oliver,Mobile App Development,3780.76,112.95,288.6,Overdue,3956.41,2022-11-03,Company B
25,2023-04-04,"30446 Adkins Fort, Lake Stacey, CT 08183",Davis Inc,charleswood@smith.com,Russian Federation,001-665-693-2750,Daniel Torres,UI/UX Design,556.53,54.74,31.84,Overdue,533.63,2023-05-03,Company D
37,2022-10-20,"82808 Green Center, Morenostad, DE 84126",Gonzalez Ltd,bbush@lee.com,Finland,001-882-481-8024,Cynthia Williamson,Web Development,1191.63,63.14,74.23,Pending,1202.72,2022-10-30,Company C
62,2023-01-27,"612 Torres Rue Suite 426, Susanville, TX 00650","Torres, Thomas and Lopez",ericatorres@lin.biz,Ecuador,972-458-4282x6602,Eric Burns,E-commerce Development,1952.37,217.28,162.96,Paid,1898.05,2023-02-12,Company A
15,2023-05-02,"PSC 6640, Box 0634, APO AA 55654",Hardy Inc,hlawson@jones.com,Moldova,737-531-1289,Matthew Martin,UI/UX Design,394.45,45.8,26.23,Overdue,374.88,2023-05-22,Company C
89,2023-04-09,"16160 Matthew Pine, Lake Jacquelinebury, MT 95945",Curtis-Warren,schultzvictoria@butler-ramirez.com,Aruba,001-868-746-3008x073,Sherry Carter,Mobile App Development,4963.7,361.9,248.46,Overdue,4850.26,2023-05-01,Company B
66,2022-10-18,"380 Lisa Highway, West Staceyfort, SC 42563",Chapman Ltd,tonya49@walker-strickland.com,Dominica,2039466992,Christopher White,AI Solution,7048.53,669.41,302.06,Overdue,6681.18,2022-11-04,Company C
52,2022-12-06,"1354 Angela Springs Apt. 007, Frankland, NC 83668",Snyder Ltd,kross@wood.info,Micronesia,5972491206,Alexander Kim,AI Solution,8280.04,1523.54,311.23,Paid,7067.73,2022-12-26,Company A
14,2022-12-25,"038 Lauren Forest Suite 381, South Troy, WV 23985",Perez-Potts,aguirregloria@castro-hayes.com,Vietnam,269.311.1661,John Espinoza,AI Solution,4432.62,552.1,392.45,Pending,4272.97,2023-01-16,Company D
2,2022-12-05,"65685 Poole Walk Apt. 281, Josefort, GA 19901",Bean-Shelton,hollysalazar@harrington.net,Heard Island and McDonald Islands,001-687-300-0909x44184,James Cordova,IoT Solution,2376.33,339.18,15.96,Pending,2053.11,2022-12-23,Company C
41,2023-03-10,"2910 Carroll Island, East Tylerbury, FM 20333",Serrano-Lowe,henryashley@ford.com,Cyprus,+1-549-410-9135,Paul Sharp,UI/UX Design,763.66,149.2,13.94,Overdue,628.4,2023-03-25,Company D
24,2023-05-10,"3614 James Falls Suite 800, Thomasborough, NY 69048",Sanchez-Finley,vwilliams@merritt.com,Nepal,(358)959-9879,Shelly Baird,Web Development,2079.35,52.54,135.03,Pending,2161.84,2023-06-07,Company E
89,2022-11-09,"304 Tiffany Burg, Bondland, NC 09821",Davis Ltd,anthonyjamie@kerr-peters.org,Antigua and Barbuda,323-826-3658,Stacey Lynn,Mobile App Development,1794.32,61.8,40.25,Overdue,1772.77,2022-12-02,Company E
59,2022-12-25,"0827 Burns Summit, Lake Sean, AR 32848","Yates, Martinez and Mendoza",anthonybright@arellano.com,Zambia,001-514-254-7644x510,Tracey Kelly,E-commerce Development,4998.11,27.32,353.16,Paid,5323.95,2023-01-23,Company C
44,2023-05-09,"787 Ronald Street Suite 068, West John, GA 24710",Bradley-Peters,jonathon69@gilbert.org,Cook Islands,582.390.8959,Zachary Hicks,IoT Solution,2319.32,321.98,136.03,Pending,2133.37,2023-05-24,Company C
94,2022-11-25,"79158 Christina Ridges Apt. 125, Johnsonmouth, HI 03023","Rosario, Wise and Singleton",stephendavenport@garza-russell.com,Albania,344-362-0055x700,Juan Logan,Mobile App Development,3091.87,563.17,28.12,Overdue,2556.82,2022-12-25,Company A
34,2023-02-05,"48141 Dakota Plains, Valenzuelamouth, MD 76892",Lee-Kelley,jessicamontes@chung.com,Colombia,529.373.8645x529,Steven Phillips,Web Development,1639.12,91.41,65.53,Overdue,1613.24,2023-02-28,Company E
67,2023-06-26,"3252 Stacey Underpass, Lake Stephanieport, HI 22488",Dickerson Ltd,jose00@andrews.com,Falkland Islands (Malvinas),(581)489-3069,Patricia Hernandez,IoT Solution,2780.8,412.43,24.82,Paid,2393.19,2023-07-09,Company D
31,2022-12-01,"6908 Taylor Springs, West Tamaramouth, RI 29713",Murphy-Parker,amy12@sanchez.com,Marshall Islands,278.232.1515,Jordan Carrillo,AI Solution,8296.35,871.87,94.98,Pending,7519.46,2022-12-10,Company E
33,2023-07-06,"88888 Rice Forks Apt. 291, Johnmouth, MP 56117",Bates-Francis,amandagutierrez@stewart.com,Saudi Arabia,309.424.9072,Alex Luna,E-commerce Development,4178.1,596.12,104.81,Paid,3686.79,2023-07-24,Company A
76,2023-06-13,"658 Kayla Gardens Apt. 770, Port Patriciaside, ID 23277",Moore-Lawrence,smithjeffery@johnson.org,Venezuela,248-403-6397,David Dudley,E-commerce Development,2413.42,376.8,108.89,Pending,2145.51,2023-07-04,Company D
33,2023-03-01,"57494 Wood Hills Suite 378, Abbottport, IL 01497",Taylor-Moreno,kennedymathew@davis.org,British Virgin Islands,+1-221-550-4546x70427,Samantha Jordan,UI/UX Design,655.36,109.51,63.63,Paid,609.48,2023-03-08,Company D
11,2023-02-22,"910 Santana Course Apt. 822, Ashleyfurt, VT 72369","Brown, Castaneda and Phelps",christopherolson@salazar.com,Solomon Islands,(644)919-6010,Alex Walker,AI Solution,8527.52,1111.64,491.14,Pending,7907.02,2023-03-22,Company C
74,2023-07-06,"93356 William Shoals, Santostown, SC 12043",Green-King,shelley82@stokes.com,Russian Federation,437.780.7574x0545,Jesse Norris,IoT Solution,7250.77,767.95,541.25,Paid,7024.07,2023-08-03,Company A
33,2022-10-23,"USNV Harris, FPO AE 54929","Hernandez, Flores and Harmon",gburke@white-robertson.com,Hong Kong,420.383.7323,James Fernandez,UI/UX Design,710.85,54.38,69.36,Paid,725.83,2022-11-11,Company C
14,2022-12-29,"66553 Allen Dale Suite 783, South Johnborough, VI 08890",Simpson-Clark,jason81@cole.com,Belarus,535-284-7749x47430,Travis Brewer,UI/UX Design,320.93,4.29,5.78,Pending,322.42,2023-01-16,Company E
7,2023-06-02,"376 David Circle, Chavezview, NM 90470",Perez and Sons,fwhite@brooks.com,Cameroon,(630)312-5589,Christina Dean,IoT Solution,3866.56,569.55,208.29,Pending,3505.3,2023-06-28,Company E
80,2023-03-15,"2845 Jackson Cove Suite 836, South Hectorland, FM 85542",Campbell-Griffin,laurahaynes@glover.biz,Cape Verde,001-833-725-0334x5061,Mary Diaz,UI/UX Design,590.42,92.76,14.65,Paid,512.31,2023-04-07,Company C
47,2022-10-24,"31808 Kerri Spurs Suite 062, New Crystal, CO 33021",Baker PLC,dylan16@flores.net,Bouvet Island (Bouvetoya),(484)681-4052x745,Janet Lyons,UI/UX Design,808.15,15.55,39.69,Paid,832.29,2022-11-21,Company E
3,2022-10-29,"16578 Kim Knoll, Matthewland, SD 64494",Rodriguez Group,hgallagher@dunn-espinoza.com,Saint Vincent and the Grenadines,938.241.6744x62269,Juan Reid,IoT Solution,5593.58,960.88,339.18,Paid,4971.88,2022-11-28,Company E
7,2023-06-23,"8458 Waters Key, Christensenland, TX 64501",Walker-Ochoa,christopher41@reed.com,Belarus,968-571-3981x9463,Bonnie Villegas,Mobile App Development,3375.45,136.46,20.58,Overdue,3259.57,2023-07-02,Company D
8,2023-05-24,"86869 Hicks Point Apt. 141, Simmonsborough, WV 54106","Olson, Morris and Wright",scott98@ibarra.net,Ecuador,880-681-2039x413,Kelli Gutierrez,E-commerce Development,4459.14,228.3,39.89,Overdue,4270.73,2023-06-12,Company C
2,2023-04-08,"92648 Douglas Trail Apt. 652, Nicoleborough, SC 47369",Cooper-Keller,shelby04@murphy.com,Bolivia,554.322.2930,Jesse Brown,IoT Solution,2840.41,444.3,188.13,Overdue,2584.24,2023-04-25,Company D
32,2023-03-05,"64199 Newton Avenue Suite 993, Davisborough, WA 22165","Nelson, Vincent and Townsend",natasha66@smith.com,Kuwait,001-992-416-3551,Joe Lucero,AI Solution,4632.86,667.41,398.54,Paid,4363.99,2023-03-30,Company C
28,2022-08-13,"2642 Carter Rest, North Lisa, HI 31752",Perez-Austin,sharonreilly@mccormick-lane.com,Marshall Islands,940.634.7156,Christopher Haynes,Mobile App Development,3625.11,678.91,252.27,Paid,3198.47,2022-08-31,Company A
35,2022-08-23,"5603 Cook Via Apt. 014, Greenstad, OR 96212","Collins, Dawson and Holloway",ncampbell@juarez.net,Iran,(961)500-0772,Kimberly Rodriguez,Web Development,1310.92,255.03,39.73,Pending,1095.62,2022-09-06,Company B
52,2022-12-17,"439 Rodriguez Skyway Apt. 004, North Brucefort, FM 71952",Lane-Floyd,christopher93@cooper.biz,Kenya,940.463.5816x369,Mark Webster,Mobile App Development,3364.98,387.81,309.12,Overdue,3286.29,2022-12-24,Company C
51,2023-03-20,"USS Hayes, FPO AP 06221",Ellis Inc,evanshannah@watson.biz,Vietnam,(482)909-6082x4460,Kelly Fields,IoT Solution,5644.22,216.69,541.82,Paid,5969.35,2023-04-19,Company D
7,2023-06-09,"PSC 6450, Box 9417, APO AP 47012",Lozano and Sons,dgarcia@riggs.com,Malta,237-877-3005x25061,Ian Meyer,AI Solution,4457.13,28.59,34.78,Pending,4463.32,2023-07-09,Company D
76,2022-10-30,"867 Walton Hollow Suite 356, Taraborough, MH 30722",Jones-Pratt,kweber@larsen-moore.biz,Dominican Republic,403.426.3201,Anna Mendoza,E-commerce Development,1228.1,141.43,23.59,Paid,1110.26,2022-11-10,Company A
6,2023-01-21,"3226 Blackwell Expressway, Lake Christian, LA 01825",Gregory Ltd,joshua49@lopez.com,Russian Federation,3515724616,Martha Harris,UI/UX Design,996.39,164.85,74.96,Overdue,906.5,2023-02-15,Company E
23,2022-10-16,"USS Mays, FPO AA 26015",Nguyen-Oliver,josephlawson@becker-hernandez.biz,Togo,(215)719-8831,Kevin Parker,AI Solution,5607.13,514.23,83.36,Paid,5176.26,2022-10-24,Company A
62,2023-02-26,"65977 Mcguire Cliffs Apt. 293, Troyside, WA 82513",Stokes PLC,william78@rodriguez-hill.com,Saint Lucia,242.205.5013,Jacob Flores,Mobile App Development,1413.81,108.52,77.31,Overdue,1382.6,2023-03-25,Company B
61,2023-02-18,"107 Young Land, Port Tammie, GU 28807",Arias PLC,michael76@mullins.com,Palestinian Territory,487.831.8306x608,Rachel Smith,E-commerce Development,1129.42,91.19,36.2,Overdue,1074.43,2023-03-02,Company B
90,2022-12-14,"5973 John Rue Suite 144, Morrisside, NH 87479",Franklin PLC,jamesthornton@henderson.info,Palestinian Territory,962.433.7518x5990,Michael Jackson,UI/UX Design,687.85,19.51,25.97,Paid,694.31,2022-12-31,Company D
38,2023-04-19,"619 Renee Courts, Kimhaven, NM 57968",Gilbert Ltd,bellanthony@stanley.com,Seychelles,4892954253,Stephen Cook,IoT Solution,6698.42,555.86,531.01,Overdue,6673.57,2023-05-04,Company A
59,2022-11-04,"4717 Cameron Land, Port Danielleland, MH 27356","Smith, Smith and Schultz",omathews@massey-silva.biz,Moldova,577.391.3875x5637,Kelsey Williams,IoT Solution,3456.73,247.31,293.91,Paid,3503.33,2022-11-26,Company A
54,2023-02-26,"068 Brianna Mews Apt. 017, Lake Michealport, GA 85347",Kerr-Morgan,james01@jackson.biz,Ecuador,830.508.7152x09019,Rachel Griffin,UI/UX Design,632.88,75.8,52.53,Overdue,609.61,2023-03-09,Company B
22,2023-01-17,"763 Joshua Divide Apt. 145, Brittneyport, PA 19757",Wilson-Cole,ldavis@curtis.org,Kuwait,695-292-0680,Edward Sutton,IoT Solution,3873.24,469.48,360.65,Pending,3764.41,2023-02-09,Company E
69,2023-03-21,"88997 Joseph Stream, Rileyville, NH 53399",Soto and Sons,pattonjacob@walls.com,Saint Vincent and the Grenadines,+1-860-303-9200,Jennifer Nelson,AI Solution,9050.9,706.44,812.81,Overdue,9157.27,2023-04-03,Company C
53,2022-09-25,"3572 Nancy Fields, Christopherview, CO 90328","Peck, Johnson and Lopez",angela31@lee-love.com,Botswana,+1-516-325-0404x751,Nicole Chang,Web Development,2876.98,433.64,93.23,Paid,2536.57,2022-10-04,Company A
11,2022-07-19,"8231 Pugh Ramp Suite 153, Port David, NJ 29344",Peters-Gregory,willisapril@fowler.info,Chile,001-669-502-2175x8018,Gabriel Ramos,IoT Solution,4277.76,693.59,184.57,Paid,3768.74,2022-07-30,Company A
95,2023-05-18,"752 Daniel Turnpike Suite 323, Reyesport, FM 95202","Carpenter, Pena and Pace",cynthiayoung@morris-young.info,Spain,7388650554,Jennifer Hayes,Mobile App Development,3977.06,212.52,375.8,Overdue,4140.34,2023-06-14,Company D
69,2022-11-16,"PSC 9334, Box 2258, APO AP 57652",Dawson-Foster,uthomas@hart.org,Slovenia,+1-417-779-8788x277,Joshua Griffin,Mobile App Development,3121.01,622.09,277.83,Paid,2776.75,2022-12-05,Company E
36,2023-05-08,"USNS Mendez, FPO AP 48635","Graves, Roy and Morgan",chelseacannon@warren.com,Eritrea,001-878-332-7819x583,Jeffrey Lewis,Web Development,2964.05,195.04,54.91,Pending,2823.92,2023-06-01,Company A
57,2022-11-11,"627 Kemp Curve Suite 944, Lake Lindsay, CA 16143","Mcintyre, Mitchell and King",wreese@sanchez-schneider.com,Sierra Leone,268-654-5219x3019,Marie Martinez,E-commerce Development,3719.59,23.94,287.91,Paid,3983.56,2022-11-24,Company B
100,2022-07-10,"USNV Sanders, FPO AE 00661","Becker, Green and Johnson",kingjohn@alvarez.com,Chad,(370)745-7819x591,David Colon,UI/UX Design,578.51,36.4,24.73,Paid,566.84,2022-07-25,Company E
92,2022-08-11,"669 Jim Turnpike, Kevinstad, AR 84385","Gonzalez, Sanders and Booth",calebpatrick@allen.com,Bolivia,(274)676-0092x5444,Joel Delgado,UI/UX Design,888.48,150.49,28.57,Overdue,766.56,2022-09-05,Company E
32,2023-01-05,"USNV Robinson, FPO AP 59233","Norman, Patel and Foster",bradleybrian@ibarra.com,Canada,001-203-453-0760x3261,Joseph Hernandez,IoT Solution,2191.2,395.87,49.91,Paid,1845.24,2023-01-13,Company A
65,2023-07-04,"54336 Jimenez Mews, North Kenneth, VI 17869",Travis Ltd,santhony@solis.net,Kuwait,(352)309-9886,Christina Reynolds,UI/UX Design,980.46,192.27,55.41,Paid,843.6,2023-07-27,Company D
77,2023-03-28,"722 Kimberly Estates, Kerrton, PA 49368",Maynard-Chambers,jason94@watkins-wright.com,Romania,590-446-7695,Jo Rasmussen,UI/UX Design,321.29,0.64,14.63,Overdue,335.28,2023-04-26,Company E
31,2022-08-26,"2825 Jordan Cape, Kennethbury, DE 45837",Robbins-Coffey,frances38@walker.com,Mayotte,+1-308-274-8132x713,Michael Hebert,UI/UX Design,240.29,36.08,16.9,Paid,221.11,2022-09-15,Company C
13,2022-12-17,"943 Nguyen Harbors, Adamfort, NV 32887",Taylor-Allen,jeremytaylor@everett.com,Montserrat,425.361.6908x144,Karen Foley,Mobile App Development,1752.55,312.92,170.65,Paid,1610.28,2023-01-03,Company B
29,2023-04-25,"71800 Joseph Mountains Apt. 140, Shermanfurt, CT 82798","Hayes, Robinson and Petersen",anthony17@foster.org,Uzbekistan,(335)758-2058,Laura Woodward,Web Development,1518.43,296.29,87.92,Pending,1310.06,2023-05-23,Company A
56,2022-12-17,"266 William Stream, Gabrielshire, ME 61701","Snyder, Morris and Brown",volson@wilkerson.com,Samoa,971.991.0178x0302,Wendy Berry,IoT Solution,5315.0,728.88,152.75,Paid,4738.87,2023-01-15,Company A
100,2022-08-23,"7759 Bowers Stravenue Suite 162, Lake Cassandraview, AR 45666",Bird-Snyder,jasmine03@ramos.com,Malawi,720.765.9658x14183,Jose Brooks,E-commerce Development,4231.75,396.3,302.7,Pending,4138.15,2022-08-31,Company D
29,2022-11-22,"9862 Nicole Mountain, Carolineside, AK 63921",Myers and Sons,thomasbrowning@stevens.com,Kyrgyz Republic,947.932.9420,Paul Miranda,UI/UX Design,477.85,48.77,15.54,Pending,444.62,2022-12-11,Company C
9,2023-05-08,"57111 Phillips Trafficway, New Michelleside, KS 74263",Strickland-Pratt,blowe@miller-burke.com,Samoa,+1-364-592-1051x7677,Candice Wilson,IoT Solution,4595.17,153.47,15.02,Paid,4456.72,2023-05-19,Company D
62,2022-09-12,"041 Anthony Cove Apt. 319, Stephaniebury, CO 91812",Henderson-Guzman,fpeterson@smith.com,Puerto Rico,7182150300,Mary Cuevas DDS,E-commerce Development,1861.14,303.8,165.16,Pending,1722.5,2022-09-29,Company C
40,2022-08-23,"40873 Ellis Tunnel, Samanthaburgh, IA 00623","Salinas, Holland and Thomas",charlestaylor@hawkins.info,Netherlands Antilles,829-482-9324x76028,Krista Smith,Mobile App Development,1537.79,56.51,79.67,Paid,1560.95,2022-09-04,Company D
27,2022-11-20,"300 Matthew Manors Apt. 780, Lake Monica, NM 89304",Hurst PLC,khall@wiley-rivas.com,Senegal,+1-669-918-2492,Andrea Stephens,UI/UX Design,606.42,0.35,20.06,Pending,626.13,2022-12-14,Company C
44,2023-01-25,"32729 Kimberly Station, Maryberg, DC 20908",Gamble-Kelly,xalvarado@peterson-thompson.com,Guyana,001-703-795-4637x5067,Nicole Johnson,UI/UX Design,396.78,45.25,6.04,Pending,357.57,2023-02-21,Company B
